ID,Latitude,Longitude,Date/Hour,Type,Map,City,Reliability,Number comments,Number thumbs up
61031,45.728543,21.237198,12-02-2020 08:17,Minor,Timișoara,Timișoara,10,0,5
61694,45.7712,21.231022,12-02-2020 18:38,Minor,Timișoara,Timișoara,6,0,1
62389,45.723394,21.296991,13-02-2020 08:32,Minor,Timișoara,Moșnița Nouă,7,0,3
62821,45.721146,21.199188,13-02-2020 15:38,Major,Timișoara,,10,0,12
62902,45.714175,21.193438,13-02-2020 16:20,Minor,Timișoara,Timișoara,7,0,1
63737,45.759313,21.237817,14-02-2020 07:31,Minor,Timișoara,Timișoara,8,0,2
63797,45.778056,21.210548,14-02-2020 08:40,Minor,Timișoara,Timișoara,6,1,0
64578,45.743492,21.242569,14-02-2020 20:22,Major,Timișoara,Timișoara,10,0,11
64579,45.766027,21.260644,14-02-2020 20:46,Minor,Timișoara,Timișoara,6,0,2
65559,45.773778,21.220453,15-02-2020 15:31,Minor,Timișoara,,6,0,1
66672,45.746673,21.240411,16-02-2020 14:58,Major,Timișoara,Timișoara,8,1,6
66731,45.724888,21.28867,16-02-2020 15:43,Major,Timișoara,Moșnița Nouă,10,3,18
67626,45.732461,21.260256,17-02-2020 08:23,Minor,Timișoara,Timișoara,8,0,3
67627,45.720263,21.166932,17-02-2020 08:51,Minor,Timișoara,Timișoara,6,0,0
68247,45.7618,21.26017,17-02-2020 17:45,Minor,Timișoara,Timișoara,6,0,0
68248,45.710824,21.190669,17-02-2020 17:47,Minor,Timișoara,Timișoara,6,0,1
69201,45.77293,21.25768,18-02-2020 12:32,Major,Timișoara,Timișoara,6,0,1
69342,45.773434,21.258682,18-02-2020 14:41,Major,Timișoara,Timișoara,8,0,4
69501,45.745656,21.254677,18-02-2020 17:02,Minor,Timișoara,,7,0,2
69502,45.738489,21.229362,18-02-2020 16:49,Minor,Timișoara,Timișoara,6,0,1
70623,45.740578,21.238475,19-02-2020 13:13,Minor,Timișoara,Timișoara,7,0,3
70672,45.762189,21.212947,19-02-2020 14:29,Minor,Timișoara,Timișoara,6,0,1
71795,45.760808,21.218412,20-02-2020 13:17,Minor,Timișoara,,8,0,2
72219,45.796366,21.241544,20-02-2020 19:22,Minor,Timișoara,Dumbrăvița,7,0,1
72220,45.820735,21.271564,20-02-2020 19:30,Minor,Timișoara,Dumbrăvița,10,0,11
73075,45.745321,21.253768,21-02-2020 12:06,Minor,Timișoara,Timișoara,7,0,1
73378,45.753833,21.232638,21-02-2020 17:57,Major,Timișoara,Timișoara,10,0,7
73379,45.812624,21.261624,21-02-2020 17:24,Minor,Timișoara,Dumbrăvița,8,0,3
73381,45.775411,21.301771,21-02-2020 17:10,Minor,Timișoara,,6,0,1
73432,45.791319,21.211187,21-02-2020 18:43,Major,Timișoara,,10,1,4
73433,45.711218,21.190999,21-02-2020 18:39,Minor,Timișoara,Timișoara,7,0,2
73434,45.778604,21.321607,21-02-2020 18:22,Minor,Timișoara,,10,0,8
74298,45.735236,21.218222,22-02-2020 11:06,Major,Timișoara,Timișoara,6,0,1
74787,45.731597,21.238503,22-02-2020 20:00,Minor,Timișoara,Timișoara,6,0,1
75814,45.780252,21.234768,23-02-2020 16:22,Major,Timișoara,,10,1,14
76953,45.755693,21.234092,24-02-2020 15:44,Minor,Timișoara,,10,0,6
77781,45.739404,21.256984,25-02-2020 08:49,Minor,Timișoara,Timișoara,7,0,2
78065,45.721266,21.309651,25-02-2020 13:37,Minor,Timișoara,Moșnița Nouă,8,0,3
79037,45.7311,21.262938,26-02-2020 07:31,Minor,Timișoara,Timișoara,9,1,4
79341,45.737697,21.203833,26-02-2020 13:01,Major,Timișoara,Timișoara,6,0,1
79418,45.765297,21.202208,26-02-2020 14:35,Major,Timișoara,Timișoara,6,0,1
80272,45.732332,21.258549,27-02-2020 07:43,Minor,Timișoara,Timișoara,9,2,2
80342,45.747322,21.240005,27-02-2020 08:56,Minor,Timișoara,Timișoara,8,0,3
80428,45.762794,21.211364,27-02-2020 09:08,Minor,Timișoara,Timișoara,6,0,0
80494,45.76502,21.23173,27-02-2020 10:51,Minor,Timișoara,Timișoara,9,0,4
80756,45.753141,21.222005,27-02-2020 15:41,Minor,Timișoara,Timișoara,6,0,1
80757,45.742659,21.241731,27-02-2020 15:55,Minor,Timișoara,Timișoara,7,0,2
81559,45.775353,21.301863,28-02-2020 08:26,Minor,Timișoara,Ghiroda,7,0,1
81665,45.74007,21.238309,28-02-2020 10:34,Minor,Timișoara,Timișoara,6,0,1
81783,45.76914,21.266585,28-02-2020 12:54,Minor,Timișoara,Timișoara,10,0,10
81885,45.733868,21.208971,28-02-2020 14:06,Minor,Timișoara,Timișoara,8,0,3
82030,45.713403,21.191893,28-02-2020 16:15,Major,Timișoara,Timișoara,10,2,12
82393,45.753521,21.232545,28-02-2020 21:49,Minor,Timișoara,Timișoara,10,0,10
82859,45.771862,21.223977,29-02-2020 09:36,Minor,Timișoara,Timișoara,6,0,1
